time,V(vin_12v),V(vsense_adc),V(vsense_raw)
8.644999999999974e-03,1.103250000000004e+01,2.497921437989416e+00,2.491073711556924e+00
8.654999999999973e-03,1.101750000000004e+01,2.496456236750152e+00,2.489531071533573e+00
8.664999999999973e-03,1.100250000000004e+01,2.494974637542092e+00,2.487972770202918e+00
8.674999999999973e-03,1.098750000000004e+01,2.493476796356221e+00,2.486398956548213e+00
8.684999999999972e-03,1.097250000000004e+01,2.491962867699608e+00,2.484809778135459e+00
8.694999999999972e-03,1.095750000000004e+01,2.490433004609523e+00,2.483205381126888e+00
8.704999999999971e-03,1.094250000000004e+01,2.488887358667423e+00,2.481585910294319e+00
8.714999999999971e-03,1.092750000000004e+01,2.487326080012793e+00,2.479951509032381e+00
8.724999999999971e-03,1.091250000000004e+01,2.485749317356870e+00,2.478302319371613e+00
8.734999999999970e-03,1.089750000000005e+01,2.484157217996227e+00,2.476638481991444e+00
8.744999999999970e-03,1.088250000000005e+01,2.482549927826230e+00,2.474960136233046e+00
8.754999999999969e-03,1.086750000000005e+01,2.480927591354368e+00,2.473267420112060e+00
8.764999999999969e-03,1.085250000000005e+01,2.479290351713457e+00,2.471560470331211e+00
8.774999999999969e-03,1.083750000000005e+01,2.477638350674715e+00,2.469839422292795e+00
8.784999999999968e-03,1.082250000000005e+01,2.475971728660715e+00,2.468104410111048e+00
8.794999999999968e-03,1.080750000000005e+01,2.474290624758216e+00,2.466355566624402e+00
8.804999999999967e-03,1.079250000000005e+01,2.472595176730868e+00,2.464593023407621e+00
8.814999999999967e-03,1.077750000000005e+01,2.470885521031800e+00,2.462816910783820e+00
8.824999999999967e-03,1.076250000000005e+01,2.469161792816088e+00,2.461027357836377e+00
8.834999999999966e-03,1.074750000000005e+01,2.467424125953098e+00,2.459224492420717e+00
8.844999999999966e-03,1.073250000000005e+01,2.465672653038725e+00,2.457408441176003e+00
8.854999999999965e-03,1.071750000000005e+01,2.463907505407499e+00,2.455579329536699e+00
8.864999999999965e-03,1.070250000000005e+01,2.462128813144589e+00,2.453737281744036e+00
8.874999999999965e-03,1.068750000000005e+01,2.460336705097686e+00,2.451882420857359e+00
8.884999999999964e-03,1.067250000000005e+01,2.458531308888777e+00,2.450014868765368e+00
8.894999999999964e-03,1.065750000000006e+01,2.456712750925803e+00,2.448134746197265e+00
8.904999999999963e-03,1.064250000000006e+01,2.454881156414209e+00,2.446242172733769e+00
8.914999999999963e-03,1.062750000000006e+01,2.453036649368381e+00,2.444337266818050e+00
8.924999999999962e-03,1.061250000000006e+01,2.451179352622980e+00,2.442420145766554e+00
8.934999999999962e-03,1.059750000000006e+01,2.449309387844163e+00,2.440490925779710e+00
8.944999999999962e-03,1.058250000000006e+01,2.447426875540694e+00,2.438549721952556e+00
8.954999999999961e-03,1.056750000000006e+01,2.445531935074964e+00,2.436596648285251e+00
8.964999999999961e-03,1.055250000000006e+01,2.443624684673888e+00,2.434631817693492e+00
8.974999999999960e-03,1.053750000000006e+01,2.441705241439709e+00,2.432655342018823e+00
8.984999999999960e-03,1.052250000000006e+01,2.439773721360696e+00,2.430667332038868e+00
8.994999999999960e-03,1.050750000000006e+01,2.437830239321745e+00,2.428667897477436e+00
9.004999999999959e-03,1.049250000000006e+01,2.435874909114869e+00,2.426657147014555e+00
9.014999999999959e-03,1.047750000000006e+01,2.433907843449600e+00,2.424635188296399e+00
9.024999999999958e-03,1.046250000000006e+01,2.431929153963284e+00,2.422602127945125e+00
9.034999999999958e-03,1.044750000000006e+01,2.429938951231279e+00,2.420558071568609e+00
9.044999999999958e-03,1.043250000000006e+01,2.427937344777062e+00,2.418503123770098e+00
9.054999999999957e-03,1.041750000000006e+01,2.425924443082229e+00,2.416437388157771e+00
9.064999999999957e-03,1.040250000000007e+01,2.423900353596412e+00,2.414360967354197e+00
9.074999999999956e-03,1.038750000000007e+01,2.421865182747093e+00,2.412273963005713e+00
9.084999999999956e-03,1.037250000000007e+01,2.419819035949327e+00,2.410176475791717e+00
9.094999999999956e-03,1.035750000000007e+01,2.417762017615376e+00,2.408068605433858e+00
9.104999999999955e-03,1.034250000000007e+01,2.415694231164246e+00,2.405950450705152e+00
9.114999999999955e-03,1.032750000000007e+01,2.413615779031136e+00,2.403822109439005e+00
9.124999999999954e-03,1.031250000000007e+01,2.411526762676798e+00,2.401683678538152e+00
9.134999999999954e-03,1.029750000000007e+01,2.409427282596803e+00,2.399535253983505e+00
9.144999999999954e-03,1.028250000000007e+01,2.407317438330728e+00,2.397376930842931e+00
9.154999999999953e-03,1.026750000000007e+01,2.405197328471247e+00,2.395208803279933e+00
9.164999999999953e-03,1.025250000000007e+01,2.403067050673140e+00,2.393030964562249e+00
9.174999999999952e-03,1.023750000000007e+01,2.400926701662211e+00,2.390843507070382e+00
9.184999999999952e-03,1.022250000000007e+01,2.398776377244132e+00,2.388646522306034e+00
9.194999999999951e-03,1.020750000000007e+01,2.396616172313192e+00,2.386440100900467e+00
9.204999999999951e-03,1.019250000000007e+01,2.394446180860967e+00,2.384224332622785e+00
9.214999999999951e-03,1.017750000000007e+01,2.392266495984907e+00,2.381999306388132e+00
9.224999999999950e-03,1.016250000000007e+01,2.390077209896842e+00,2.379765110265821e+00
9.234999999999950e-03,1.014750000000008e+01,2.387878413931410e+00,2.377521831487374e+00
9.244999999999949e-03,1.013250000000008e+01,2.385670198554395e+00,2.375269556454499e+00
9.254999999999949e-03,1.011750000000008e+01,2.383452653370999e+00,2.373008370746975e+00
9.264999999999949e-03,1.010250000000008e+01,2.381225867134023e+00,2.370738359130478e+00
9.274999999999948e-03,1.008750000000008e+01,2.378989927751979e+00,2.368459605564325e+00
9.284999999999948e-03,1.007250000000008e+01,2.376744922297124e+00,2.366172193209139e+00
9.294999999999947e-03,1.005750000000008e+01,2.374490937013406e+00,2.363876204434452e+00
9.304999999999947e-03,1.004250000000008e+01,2.372228057324354e+00,2.361571720826232e+00
9.314999999999947e-03,1.002750000000008e+01,2.369956367840879e+00,2.359258823194331e+00
9.324999999999946e-03,1.001250000000008e+01,2.367675952368998e+00,2.356937591579871e+00
9.334999999999946e-03,9.997500000000082e+00,2.365386893917501e+00,2.354608105262559e+00
9.344999999999945e-03,9.982500000000083e+00,2.363089274705527e+00,2.352270442767925e+00
9.354999999999945e-03,9.967500000000083e+00,2.360783176170082e+00,2.349924681874505e+00
9.364999999999945e-03,9.952500000000084e+00,2.358468678973474e+00,2.347570899620934e+00
9.374999999999944e-03,9.937500000000083e+00,2.356145863010683e+00,2.345209172312998e+00
9.384999999999944e-03,9.922500000000085e+00,2.353814807416666e+00,2.342839575530598e+00
9.394999999999943e-03,9.907500000000084e+00,2.351475590573580e+00,2.340462184134655e+00
9.404999999999943e-03,9.892500000000085e+00,2.349128290117950e+00,2.338077072273954e+00
9.414999999999943e-03,9.877500000000087e+00,2.346772982947754e+00,2.335684313391913e+00
9.424999999999942e-03,9.862500000000088e+00,2.344409745229456e+00,2.333283980233297e+00
9.434999999999942e-03,9.847500000000089e+00,2.342038652404959e+00,2.330876144850864e+00
9.444999999999941e-03,9.832500000000088e+00,2.339659779198505e+00,2.328460878611944e+00
9.454999999999941e-03,9.817500000000088e+00,2.337273199623495e+00,2.326038252204966e+00
9.464999999999940e-03,9.802500000000089e+00,2.334878986989252e+00,2.323608335645909e+00
9.474999999999940e-03,9.787500000000090e+00,2.332477213907723e+00,2.321171198284703e+00
9.484999999999940e-03,9.772500000000090e+00,2.330067952300109e+00,2.318726908811565e+00
9.494999999999939e-03,9.757500000000091e+00,2.327651273403437e+00,2.316275535263276e+00
9.504999999999939e-03,9.742500000000092e+00,2.325227247777069e+00,2.313817145029391e+00
9.514999999999938e-03,9.727500000000093e+00,2.322795945309150e+00,2.311351804858404e+00
9.524999999999938e-03,9.712500000000095e+00,2.320357435222990e+00,2.308879580863839e+00
9.534999999999938e-03,9.697500000000094e+00,2.317911786083389e+00,2.306400538530298e+00
9.544999999999937e-03,9.682500000000093e+00,2.315459065802903e+00,2.303914742719434e+00
9.554999999999937e-03,9.667500000000095e+00,2.312999341648048e+00,2.301422257675886e+00
9.564999999999936e-03,9.652500000000096e+00,2.310532680245444e+00,2.298923147033145e+00
9.574999999999936e-03,9.637500000000095e+00,2.308059147587908e+00,2.296417473819368e+00
9.584999999999936e-03,9.622500000000096e+00,2.305578809040473e+00,2.293905300463134e+00
9.594999999999935e-03,9.607500000000098e+00,2.303091729346371e+00,2.291386688799153e+00
9.604999999999935e-03,9.592500000000099e+00,2.300597972632939e+00,2.288861700073908e+00
9.614999999999934e-03,9.577500000000098e+00,2.298097602417486e+00,2.286330394951260e+00
9.624999999999934e-03,9.562500000000099e+00,2.295590681613088e+00,2.283792833517984e+00
9.634999999999934e-03,9.547500000000099e+00,2.293077272534344e+00,2.281249075289258e+00
9.644999999999933e-03,9.532500000000100e+00,2.290557436903062e+00,2.278699179214103e+00
9.654999999999933e-03,9.517500000000101e+00,2.288031235853902e+00,2.276143203680771e+00
9.664999999999932e-03,9.502500000000101e+00,2.285498729939963e+00,2.273581206522074e+00
9.674999999999932e-03,9.487500000000102e+00,2.282959979138310e+00,2.271013245020672e+00
9.684999999999932e-03,9.472500000000103e+00,2.280415042855459e+00,2.268439375914306e+00
9.694999999999931e-03,9.457500000000103e+00,2.277863979932802e+00,2.265859655400979e+00
9.704999999999931e-03,9.442500000000104e+00,2.275306848651981e+00,2.263274139144093e+00
9.714999999999930e-03,9.427500000000105e+00,2.272743706740217e+00,2.260682882277534e+00
9.724999999999930e-03,9.412500000000104e+00,2.270174611375583e+00,2.258085939410709e+00
9.734999999999929e-03,9.397500000000106e+00,2.267599619192224e+00,2.255483364633537e+00
9.744999999999929e-03,9.382500000000107e+00,2.265018786285538e+00,2.252875211521385e+00
9.754999999999929e-03,9.367500000000106e+00,2.262432168217296e+00,2.250261533139972e+00
9.764999999999928e-03,9.352500000000108e+00,2.259839820020717e+00,2.247642382050209e+00
9.774999999999928e-03,9.337500000000109e+00,2.257241796205502e+00,2.245017810313003e+00
9.784999999999927e-03,9.322500000000108e+00,2.254638150762811e+00,2.242387869494020e+00
9.794999999999927e-03,9.307500000000109e+00,2.252028937170194e+00,2.239752610668385e+00
9.804999999999927e-03,9.292500000000111e+00,2.249414208396477e+00,2.237112084425359e+00
9.814999999999926e-03,9.277500000000110e+00,2.246794016906608e+00,2.234466340872955e+00
9.824999999999926e-03,9.262500000000111e+00,2.244168414666439e+00,2.231815429642514e+00
9.834999999999925e-03,9.247500000000112e+00,2.241537453147485e+00,2.229159399893248e+00
9.844999999999925e-03,9.232500000000112e+00,2.238901183331619e+00,2.226498300316722e+00
9.854999999999925e-03,9.217500000000113e+00,2.236259655715732e+00,2.223832179141309e+00
9.864999999999924e-03,9.202500000000114e+00,2.233612920316351e+00,2.221161084136593e+00
9.874999999999924e-03,9.187500000000114e+00,2.230961026674199e+00,2.218485062617736e+00
9.884999999999923e-03,9.172500000000115e+00,2.228304023858730e+00,2.215804161449796e+00
9.894999999999923e-03,9.157500000000116e+00,2.225641960472609e+00,2.213118427052015e+00
9.904999999999923e-03,9.142500000000116e+00,2.222974884656152e+00,2.210427905402056e+00
9.914999999999922e-03,9.127500000000117e+00,2.220302844091724e+00,2.207732642040204e+00
9.924999999999922e-03,9.112500000000118e+00,2.217625886008097e+00,2.205032682073528e+00
9.934999999999921e-03,9.097500000000117e+00,2.214944057184764e+00,2.202328070180001e+00
9.944999999999921e-03,9.082500000000119e+00,2.212257403956210e+00,2.199618850612583e+00
9.954999999999921e-03,9.067500000000120e+00,2.209565972216154e+00,2.196905067203261e+00
9.964999999999920e-03,9.052500000000119e+00,2.206869807421731e+00,2.194186763367059e+00
9.974999999999920e-03,9.037500000000120e+00,2.204168954597652e+00,2.191463982106001e+00
9.984999999999919e-03,9.022500000000122e+00,2.201463458340318e+00,2.188736766013039e+00
9.994999999999919e-03,9.007500000000121e+00,2.198753362821889e+00,2.186005157275948e+00
1.000000000000000e-02,9.000000000000000e+00,2.197396602674315e+00,2.184637717446286e+00
1.000100000000000e-02,9.000000000000000e+00,2.197125396258035e+00,2.184378694692852e+00
1.000300000000000e-02,9.000000000000000e+00,2.196583501384132e+00,2.183861143875895e+00
1.000700000000000e-02,9.000000000000000e+00,2.195502813458656e+00,2.182829004718207e+00
1.001500000000000e-02,9.000000000000000e+00,2.193353785826649e+00,2.180776519891034e+00
1.002500000000000e-02,9.000000000000000e+00,2.190690500022479e+00,2.178232879398901e+00
1.003500000000000e-02,9.000000000000000e+00,2.188052549586322e+00,2.175713436110035e+00
1.004500000000000e-02,9.000000000000000e+00,2.185439693507293e+00,2.173217959840711e+00
1.005500000000000e-02,9.000000000000000e+00,2.182851693067198e+00,2.170746222596899e+00
1.006500000000000e-02,9.000000000000000e+00,2.180288311818730e+00,2.168297998553438e+00
1.007500000000000e-02,9.000000000000000e+00,2.177749315563861e+00,2.165873064033401e+00
1.008500000000000e-02,9.000000000000000e+00,2.175234472332451e+00,2.163471197487661e+00
1.009500000000000e-02,9.000000000000000e+00,2.172743552361048e+00,2.161092179474647e+00
1.010500000000000e-02,9.000000000000000e+00,2.170276328071898e+00,2.158735792640298e+00
1.011500000000000e-02,9.000000000000000e+00,2.167832574052158e+00,2.156401821698205e+00
1.012500000000000e-02,9.000000000000000e+00,2.165412067033294e+00,2.154090053409938e+00
1.013499999999999e-02,9.000000000000000e+00,2.163014585870689e+00,2.151800276565568e+00
1.014499999999999e-02,9.000000000000000e+00,2.160639911523434e+00,2.149532281964369e+00
1.015499999999999e-02,9.000000000000000e+00,2.158287827034318e+00,2.147285862395705e+00
1.016499999999999e-02,9.000000000000000e+00,2.155958117510007e+00,2.145060812620098e+00
1.017499999999999e-02,9.000000000000000e+00,2.153650570101406e+00,2.142856929350476e+00
1.018499999999999e-02,9.000000000000000e+00,2.151364973984219e+00,2.140674011233601e+00
1.019499999999999e-02,9.000000000000000e+00,2.149101120339683e+00,2.138511858831674e+00
1.020499999999999e-02,9.000000000000000e+00,2.146858802335492e+00,2.136370274604113e+00
1.021499999999999e-02,9.000000000000000e+00,2.144637815106898e+00,2.134249062889503e+00
1.022499999999999e-02,9.000000000000000e+00,2.142437955737997e+00,2.132148029887722e+00
1.023499999999999e-02,9.000000000000000e+00,2.140259023243185e+00,2.130066983642235e+00
1.024499999999999e-02,9.000000000000000e+00,2.138100818548802e+00,2.128005734022556e+00
1.025499999999999e-02,9.000000000000000e+00,2.135963144474938e+00,2.125964092706874e+00
1.026499999999999e-02,9.000000000000000e+00,2.133845805717423e+00,2.123941873164854e+00
1.027499999999999e-02,9.000000000000000e+00,2.131748608829980e+00,2.121938890640589e+00
1.028499999999999e-02,9.000000000000000e+00,2.129671362206552e+00,2.119954962135723e+00
1.029499999999999e-02,9.000000000000000e+00,2.127613876063796e+00,2.117989906392731e+00
1.030499999999999e-02,9.000000000000000e+00,2.125575962423747e+00,2.116043543878358e+00
1.031499999999999e-02,9.000000000000000e+00,2.123557435096639e+00,2.114115696767218e+00
1.032499999999999e-02,9.000000000000000e+00,2.121558109663897e+00,2.112206188925547e+00
1.033499999999999e-02,9.000000000000000e+00,2.119577803461287e+00,2.110314845895110e+00
1.034499999999999e-02,9.000000000000000e+00,2.117616335562229e+00,2.108441494877261e+00
1.035499999999999e-02,9.000000000000000e+00,2.115673526761263e+00,2.106585964717159e+00
1.036499999999999e-02,9.000000000000000e+00,2.113749199557682e+00,2.104748085888129e+00
1.037499999999998e-02,9.000000000000000e+00,2.111843178139310e+00,2.102927690476172e+00
1.038499999999998e-02,9.000000000000000e+00,2.109955288366442e+00,2.101124612164624e+00
1.039499999999998e-02,9.000000000000000e+00,2.108085357755932e+00,2.099338686218966e+00
1.040499999999998e-02,9.000000000000000e+00,2.106233215465438e+00,2.097569749471766e+00
1.041499999999998e-02,9.000000000000000e+00,2.104398692277808e+00,2.095817640307775e+00
1.042499999999998e-02,9.000000000000000e+00,2.102581620585626e+00,2.094082198649165e+00
1.043499999999998e-02,9.000000000000000e+00,2.100781834375895e+00,2.092363265940897e+00
1.044499999999998e-02,9.000000000000000e+00,2.098999169214870e+00,2.090660685136239e+00
1.045499999999998e-02,9.000000000000000e+00,2.097233462233035e+00,2.088974300682417e+00
1.046499999999998e-02,9.000000000000000e+00,2.095484552110221e+00,2.087303958506402e+00
1.047499999999998e-02,9.000000000000000e+00,2.093752279060874e+00,2.085649506000835e+00
1.048499999999998e-02,9.000000000000000e+00,2.092036484819448e+00,2.084010792010085e+00
1.049499999999998e-02,9.000000000000000e+00,2.090337012625950e+00,2.082387666816436e+00
1.050499999999998e-02,9.000000000000000e+00,2.088653707211617e+00,2.080779982126412e+00
1.051499999999998e-02,9.000000000000000e+00,2.086986414784732e+00,2.079187591057225e+00
1.052499999999998e-02,9.000000000000000e+00,2.085334983016570e+00,2.077610348123360e+00
1.053499999999998e-02,9.000000000000000e+00,2.083699261027483e+00,2.076048109223277e+00
1.054499999999998e-02,9.000000000000000e+00,2.082079099373114e+00,2.074500731626249e+00
1.055499999999998e-02,9.000000000000000e+00,2.080474350030742e+00,2.072968073959322e+00
