time,V(sw),I(Rmotor),I(Dfly)
3.899977286275404e-03,1.253397212860392e+01,2.272195249211955e-01,2.272195248960074e-01
3.900000000000000e-03,1.253385989154459e+01,2.271248337206144e-01,2.271248336954201e-01
3.900050000000000e-03,1.545117589713670e+00,2.271911325268666e-01,-4.348967607757270e-02
3.900064604911653e-03,9.506098065746615e-01,2.272950619558701e-01,3.870679194065030e-02
3.900080074531399e-03,1.472578568486147e+00,2.274056780703236e-01,-3.474799403096362e-02
3.900095220393461e-03,9.995141864157961e-01,2.275135832983440e-01,3.107962482217230e-02
3.900111397979983e-03,1.419674227453454e+00,2.276292370192550e-01,-2.803294338945328e-02
3.900128581644499e-03,1.037555139027014e+00,2.277517244491584e-01,2.542210552400892e-02
3.900147211796795e-03,1.383709114967060e+00,2.278848187977019e-01,-2.324232693418526e-02
3.900168051962584e-03,1.065335015508165e+00,2.280333658251786e-01,2.144900411141126e-02
3.900191430753719e-03,1.360652464058559e+00,2.282002178431405e-01,-1.996694689009981e-02
3.900218359173613e-03,1.085406340681047e+00,2.283920562892701e-01,1.876714841609672e-02
3.900249607140742e-03,1.347034570597362e+00,2.286147757968097e-01,-1.778470336900817e-02
3.900286388173020e-03,1.100415520246445e+00,2.288765141274665e-01,1.699762408241323e-02
3.900330109871598e-03,1.339323151726197e+00,2.291876107606482e-01,-1.635657252371470e-02
3.900382527052773e-03,1.112702621392586e+00,2.295599709518575e-01,1.584876975242011e-02
3.900445882024862e-03,1.338743998149746e+00,2.300096320046504e-01,-1.543010284064561e-02
3.900523865240574e-03,1.124467823007665e+00,2.305620333745494e-01,1.510730388748271e-02
3.900627943361081e-03,1.344180673367242e+00,2.312979242759077e-01,-1.485952708128568e-02
3.900773673608088e-03,1.139255503815460e+00,2.323251864791736e-01,1.469422699624801e-02
3.900994664916358e-03,1.361622934347611e+00,2.338764820858030e-01,-1.457608030151381e-02
3.901364604209148e-03,1.168890020287128e+00,2.364556439943766e-01,1.451473806315384e-02
3.902056519819266e-03,1.419919193620374e+00,2.412187639447585e-01,-1.447207824089691e-02
3.903056519819266e-03,1.250961314052495e+00,2.479695724664162e-01,1.445211855355399e-02
3.904056519819267e-03,1.529488229954753e+00,2.545588685183648e-01,-1.441925964374757e-02
3.905056519819267e-03,1.348552842787367e+00,2.609951580702328e-01,1.439779566864363e-02
3.906056519819267e-03,1.642541757493878e+00,2.672731993818653e-01,-1.436296639177215e-02
3.907056519819267e-03,1.447207892317585e+00,2.734026475409226e-01,1.433969977528982e-02
3.908056519819267e-03,1.761360050660921e+00,2.793758587203722e-01,-1.430230672316402e-02
3.909056519819267e-03,1.547261206840946e+00,2.852046220758556e-01,1.427670971380746e-02
3.910056519819267e-03,1.884270801513990e+00,2.908798914930618e-01,-1.423641126253816e-02
3.911056519819267e-03,1.649128119209382e+00,2.964145430556866e-01,1.420817537559405e-02
3.912056519819267e-03,2.014730528296389e+00,3.017966248315416e-01,-1.416424640725999e-02
3.913056519819267e-03,1.753166029226321e+00,3.070416659847535e-01,1.413269084518998e-02
3.914056519819267e-03,2.156267585778762e+00,3.121332398584906e-01,-1.408400760089634e-02
3.915056519819268e-03,1.861007733604615e+00,3.170904979008043e-01,1.404821106152365e-02
3.916056519819268e-03,2.315480966592514e+00,3.218900888352620e-01,-1.399300883014654e-02
3.917056519819268e-03,1.971651682564050e+00,3.265586089730063e-01,1.395108838989412e-02
3.918056519819268e-03,2.507408854524126e+00,3.310578178737348e-01,-1.388559790507671e-02
3.918181519819268e-03,2.243375844399641e+00,3.316141264436644e-01,-1.299491210016157e-04
3.918431519819268e-03,2.257541363579730e+00,3.327227549558553e-01,1.368520024414011e-04
3.918761964480773e-03,2.287171684585015e+00,3.341741124953981e-01,-1.259000140052535e-04
3.919125988716129e-03,2.310922514797527e+00,3.357544107257436e-01,1.338700350750344e-04
3.919854037186841e-03,2.375095888831625e+00,3.388557313616202e-01,-1.230712753130803e-04
3.920854037186841e-03,2.458760855797236e+00,3.429837461001637e-01,1.333537482839375e-04
3.921854037186841e-03,2.566806514586324e+00,3.469511382015958e-01,-1.200104091036991e-04
3.922854037186841e-03,2.685627453426193e+00,3.507430189339395e-01,1.347612915836294e-04
3.923854037186841e-03,2.926486776719698e+00,3.542962944940775e-01,-1.045863599014041e-04
3.924492473265001e-03,6.121023149707875e+00,3.554441778902587e-01,7.950352050123399e-04
3.925050000000000e-03,9.006347951386768e+00,3.547497242506180e-01,1.005815663290832e-04
3.925100000000000e-03,1.255075014988812e+01,3.545270648097039e-01,3.545270647845200e-01
3.925100854711644e-03,1.255252658901210e+01,3.545217440322820e-01,3.545217440069592e-01
3.925102564134934e-03,1.255264897584954e+01,3.545111025217992e-01,3.545111024966019e-01
3.925105982981513e-03,1.255233263280098e+01,3.544898207061298e-01,3.544898206808611e-01
3.925110916600817e-03,1.255240571196496e+01,3.544591123053648e-01,3.544591122802387e-01
3.925120783839424e-03,1.255231716724383e+01,3.543977028524162e-01,3.543977028271783e-01
3.925140518316638e-03,1.255237780152654e+01,3.542749133040651e-01,3.542749132790135e-01
3.925179987271067e-03,1.255227068619738e+01,3.540294514081314e-01,3.540294513830133e-01
3.925258925179925e-03,1.255228439866713e+01,3.535389960657304e-01,3.535389960404700e-01
3.925416800997641e-03,1.255208415085463e+01,3.525599562038906e-01,3.525599561786308e-01
3.925732552633072e-03,1.255191221332721e+01,3.506093360609531e-01,3.506093360357454e-01
3.926364055903934e-03,1.255134019569292e+01,3.467377464741667e-01,3.467377464489729e-01
3.927364055903934e-03,1.255063730394976e+01,3.406870160096024e-01,3.406870159843578e-01
3.928364055903934e-03,1.254978114437317e+01,3.347331081779908e-01,3.347331081528182e-01
3.929364055903935e-03,1.254908946377317e+01,3.288744804554796e-01,3.288744804303079e-01
3.930364055903935e-03,1.254823874728766e+01,3.231096176660110e-01,3.231096176407888e-01
3.931364055903935e-03,1.254755777057112e+01,3.174370260752664e-01,3.174370260499515e-01
3.932364055903935e-03,1.254671174747191e+01,3.118552386425192e-01,3.118552386172979e-01
3.933364055903935e-03,1.254604123945820e+01,3.063628087494388e-01,3.063628087242520e-01
3.934364055903935e-03,1.254519944731002e+01,3.009583158361163e-01,3.009583158109308e-01
3.935364055903935e-03,1.254453918319583e+01,2.956403589093049e-01,2.956403588840573e-01
3.936364055903935e-03,1.254370116272078e+01,2.904075624262589e-01,2.904075624010360e-01
3.937364055903936e-03,1.254305092946812e+01,2.852585695741243e-01,2.852585695487875e-01
3.938364055903936e-03,1.254221622219988e+01,2.801920484109943e-01,2.801920483858211e-01
3.939364055903936e-03,1.254157581839592e+01,2.752066849052014e-01,2.752066848799473e-01
3.940364055903936e-03,1.254074396594928e+01,2.703011893444097e-01,2.703011893192553e-01
3.941364055903936e-03,1.254011320169504e+01,2.654742891229656e-01,2.654742890977246e-01
3.942364055903936e-03,1.253928374502428e+01,2.607247354304837e-01,2.607247354052333e-01
3.943364055903936e-03,1.253866244184315e+01,2.560512957747840e-01,2.560512957496996e-01
3.944364055903937e-03,1.253783492047641e+01,2.514527609621002e-01,2.514527609369566e-01
3.945364055903937e-03,1.253722291124327e+01,2.469279373424593e-01,2.469279373172739e-01
3.946364055903937e-03,1.253639686248969e+01,2.424756540943607e-01,2.424756540691675e-01
3.947364055903937e-03,1.253579399138164e+01,2.380947551787286e-01,2.380947551535684e-01
3.948364055903937e-03,1.253496894950838e+01,2.337841069416804e-01,2.337841069165236e-01
3.949364055903937e-03,1.253437507197743e+01,2.295425897624103e-01,2.295425897371572e-01
3.950000000000000e-03,1.253380776084912e+01,2.268807147462228e-01,2.268807147211405e-01
3.950050000000000e-03,1.543827282706782e+00,2.269472423305200e-01,-4.358535577280165e-02
3.950050664747260e-03,1.339049791379546e+00,2.269519153711766e-01,-1.824230227891910e-02
3.950051994241780e-03,1.176743756817932e+00,2.269613689971764e-01,3.887163733189425e-03
3.950054653230822e-03,1.218516264935860e+00,2.269804355247357e-01,-2.045716082363924e-03
3.950058066181337e-03,1.195495811110832e+00,2.270048752917462e-01,1.253892092605291e-03
3.950062817304657e-03,1.210272624602854e+00,2.270389148820794e-01,-8.902127043208807e-04
3.950072319551298e-03,1.199289362879251e+00,2.271069683182612e-01,7.529967422170714e-04
3.950091324044578e-03,1.210559835377864e+00,2.272430413917338e-01,-6.840670514796088e-04
3.950129333031138e-03,1.203023781402133e+00,2.275149925215811e-01,6.605599107079030e-04
3.950205351004260e-03,1.216126330490271e+00,2.280581874193013e-01,-6.404694211248341e-04
3.950357386950504e-03,1.214739701673964e+00,2.291417079444587e-01,6.393169423413170e-04
3.950661458842992e-03,1.239256503709694e+00,2.312973523453508e-01,-6.299138748921962e-04
3.951269602627966e-03,1.261024409120538e+00,2.355633232205491e-01,6.340673934834840e-04
3.952269602627966e-03,1.321536826994410e+00,2.424477151195955e-01,-6.269929243130079e-04
3.953269602627966e-03,1.363436823934719e+00,2.491720244184743e-01,6.318898476420642e-04
3.954269602627966e-03,1.425197288322172e+00,2.557381731598086e-01,-6.246347617233639e-04
3.955269602627967e-03,1.467267981608261e+00,2.621485873527318e-01,6.295741741979555e-04
3.956269602627967e-03,1.530637454416624e+00,2.684049409679252e-01,-6.220966753733848e-04
3.957269602627967e-03,1.573124628062717e+00,2.745094730174419e-01,6.271078049158163e-04
3.958269602627967e-03,1.638512072161340e+00,2.804635924960419e-01,-6.193565452150551e-04
3.959269602627967e-03,1.681634434931278e+00,2.862693720238453e-01,6.244666493193662e-04
3.960269602627967e-03,1.749585456905300e+00,2.919278946871243e-01,-6.163729639929727e-04
3.961269602627967e-03,1.793644253907910e+00,2.974410335887827e-01,6.216197428488002e-04
3.962269602627968e-03,1.864917514851268e+00,3.028094485647710e-01,-6.130879696364389e-04
3.963269602627968e-03,1.910346309091684e+00,3.080347574535217e-01,6.185258732216425e-04
3.964269602627968e-03,1.986052809252983e+00,3.131170328390956e-01,-6.094157197411576e-04
3.965269602627968e-03,2.033517367515526e+00,3.180575354902844e-01,6.151285617761459e-04
3.966269602627968e-03,2.115402601876082e+00,3.228554509985376e-01,-6.052193873351541e-04
3.967269602627968e-03,2.166023288373583e+00,3.275114773183015e-01,6.113484169656402e-04
3.968269602627968e-03,2.257123394166209e+00,3.320232958609264e-01,-6.002561710882759e-04
3.969269602627968e-03,2.313072889407872e+00,3.363905525987168e-01,6.070754886877694e-04
3.970269602627969e-03,2.419601279258458e+00,3.406078893059240e-01,-5.940138652693605e-04
3.971269602627969e-03,2.486324124046169e+00,3.446723419821018e-01,6.022104225866798e-04
3.972269602627969e-03,2.632428371401552e+00,3.485667065184391e-01,-5.841231079806164e-04
3.973269602627969e-03,2.731558554570837e+00,3.522776079589755e-01,5.964579147388349e-04
3.974082014368370e-03,4.775324471147483e+00,3.543841175061427e-01,-2.650251764713119e-04
3.974757936790779e-03,5.713497173430683e+00,3.551136076069704e-01,4.644649225049591e-04
3.975050000000000e-03,7.327277585988789e+00,3.550545835263910e-01,4.054408387688113e-04
3.975100000000000e-03,1.255036997507928e+01,3.548736480763210e-01,3.548736480510328e-01
3.975100972427084e-03,1.255239257286126e+01,3.548675892421337e-01,3.548675892168873e-01
3.975102917281251e-03,1.255272995367363e+01,3.548554714379396e-01,3.548554714127050e-01
3.975106806989587e-03,1.255239359162117e+01,3.548312369598499e-01,3.548312369346718e-01
3.975112286040075e-03,1.255244434541682e+01,3.547971035688373e-01,3.547971035435893e-01
3.975123244141051e-03,1.255236268568883e+01,3.547288459329814e-01,3.547288459077791e-01
3.975145160343003e-03,1.255241385404599e+01,3.545923668938279e-01,3.545923668685447e-01
3.975188992746907e-03,1.255231119504857e+01,3.543195534753516e-01,3.543195534500398e-01
3.975276657554716e-03,1.255231014426142e+01,3.537745048016686e-01,3.537745047764318e-01
3.975451987170333e-03,1.255210399728933e+01,3.526867160396433e-01,3.526867160144320e-01
3.975802646401567e-03,1.255189675941937e+01,3.505203403867337e-01,3.505203403615553e-01
3.976503964864035e-03,1.255127800105385e+01,3.462241395833722e-01,3.462241395580179e-01
3.977503964864035e-03,1.255056751497571e+01,3.401816275825311e-01,3.401816275572500e-01
3.978503964864035e-03,1.254971988602273e+01,3.342358072903067e-01,3.342358072651308e-01
3.979503964864036e-03,1.254902033146171e+01,3.283851383998745e-01,3.283851383745073e-01
3.980503964864036e-03,1.254817829419176e+01,3.226281077045382e-01,3.226281076793214e-01
3.981503964864036e-03,1.254748913509221e+01,3.169632236348373e-01,3.169632236096476e-01
3.982503964864036e-03,1.254665207448145e+01,3.113890209869724e-01,3.113890209617409e-01
3.983503964864036e-03,1.254597306449308e+01,3.059040552494883e-01,3.059040552243175e-01
3.984503964864036e-03,1.254514053083007e+01,3.005069076304869e-01,3.005069076053246e-01
3.985503964864036e-03,1.254447143351306e+01,2.951961791878606e-01,2.951961791626445e-01
3.986503964864037e-03,1.254364297993849e+01,2.899704960800879e-01,2.899704960548277e-01
3.987503964864037e-03,1.254298357006362e+01,2.848285034919370e-01,2.848285034667342e-01
3.988503964864037e-03,1.254215875105310e+01,2.797688711175890e-01,2.797688710922941e-01
3.989503964864037e-03,1.254150881443371e+01,2.747902868716550e-01,2.747902868464180e-01
3.990503964864037e-03,1.254068718510250e+01,2.698914626143224e-01,2.698914625891646e-01
3.991503964864037e-03,1.254004651845198e+01,2.650711276370007e-01,2.650711276118045e-01
3.992503964864037e-03,1.253922763384504e+01,2.603280346397607e-01,2.603280346146164e-01
3.993503964864037e-03,1.253859604465208e+01,2.556609529803577e-01,2.556609529550968e-01
3.994503964864038e-03,1.253777945901228e+01,2.510686749148384e-01,2.510686748897939e-01
3.995503964864038e-03,1.253715676543433e+01,2.465500085980866e-01,2.465500085729389e-01
3.996503964864038e-03,1.253634203144575e+01,2.421037845991223e-01,2.421037845738638e-01
3.997503964864038e-03,1.253572806222140e+01,2.377288486406623e-01,2.377288486154683e-01
3.998503964864038e-03,1.253491473022514e+01,2.334240684013301e-01,2.334240683759958e-01
3.999503964864038e-03,1.253430932460581e+01,2.291883259810317e-01,2.291883259557537e-01
4.000000000000000e-03,1.253385300635388e+01,2.271125596457976e-01,2.271125596205081e-01
4.000050000000000e-03,1.545374094569463e+00,2.271788620297364e-01,-4.353139435888220e-02
4.000050631281433e-03,1.344988391613565e+00,2.271832937321111e-01,-1.880100801621154e-02
4.000051893844300e-03,1.180930160736588e+00,2.271922603764874e-01,3.517973615334569e-03
4.000054418970033e-03,1.218291823534722e+00,2.272103527154892e-01,-1.783549966449804e-03
4.000057771053824e-03,1.197225854847150e+00,2.272343417776045e-01,1.042316247090724e-03
4.000062274291609e-03,1.210646837782746e+00,2.272665841761374e-01,-6.976831830751706e-04
4.000071280767179e-03,1.202158151500454e+00,2.273310398295250e-01,5.857595720959452e-04
4.000089293718321e-03,1.211110717199945e+00,2.274599190704545e-01,-5.279525001533614e-04
4.000125319620604e-03,1.205618535056693e+00,2.277175038553111e-01,5.098928827784732e-04
4.000197371425170e-03,1.216399052499521e+00,2.282320377980208e-01,-4.924376784520845e-04
4.000341475034301e-03,1.216699959180221e+00,2.292585306169579e-01,4.926148194250857e-04
4.000629682252564e-03,1.238317950447996e+00,2.313012805760023e-01,-4.838642884497091e-04
4.001206096689090e-03,1.260589108870745e+00,2.353460580817863e-01,4.883552261292223e-04
4.002206096689090e-03,1.318901543904096e+00,2.422354219558226e-01,-4.815383485112790e-04
4.003206096689090e-03,1.362998609190977e+00,2.489646257458800e-01,4.866949665505160e-04
4.004206096689090e-03,1.422452446788859e+00,2.555356456321464e-01,-4.797121202226862e-04
4.005206096689091e-03,1.466881167963074e+00,2.619508281442572e-01,4.849311997334738e-04
4.006206096689091e-03,1.527792237924482e+00,2.682119241802587e-01,-4.777449824588942e-04
4.007206096689091e-03,1.572794722799420e+00,2.743210951361130e-01,4.830557638380029e-04
4.008206096689091e-03,1.635545378285808e+00,2.802798401447711e-01,-4.756181756437883e-04
4.009206096689091e-03,1.681369193153422e+00,2.860901396965483e-01,4.810515940079085e-04
4.010206096689091e-03,1.746470046264135e+00,2.917531844066480e-01,-4.732983696387194e-04
4.011206096689091e-03,1.793454803721222e+00,2.972707359714107e-01,4.788970286728755e-04
4.012206096689092e-03,1.861616078646995e+00,3.026435858444176e-01,-4.707385941671305e-04
4.013206096689092e-03,1.910249516125466e+00,3.078732132634666e-01,4.765638712544984e-04
4.014206096689092e-03,1.982511863014244e+00,3.129598574381053e-01,-4.678687753445487e-04
4.015206096689092e-03,2.033540674421862e+00,3.179045999479306e-01,4.740148396642496e-04
4.016206096689092e-03,2.111540669395735e+00,3.227068472379798e-01,-4.645761287846994e-04
4.017206096689092e-03,2.166215988336537e+00,3.273670525446685e-01,4.712009764329395e-04
4.018206096689092e-03,2.252805483560533e+00,3.318832099249879e-01,-4.606577603283313e-04
4.019206096689092e-03,2.313537317083444e+00,3.362546018310421e-01,4.680659148714739e-04
4.020206096689093e-03,2.414574699181310e+00,3.404763595974200e-01,-4.556765265739671e-04
4.021206096689093e-03,2.487326133964119e+00,3.445448964837260e-01,4.646214932169102e-04
4.022206096689093e-03,2.623797775367160e+00,3.484450681183908e-01,-4.477290291138303e-04
4.023206096689093e-03,2.730975299747044e+00,3.521624707990721e-01,4.610621802481063e-04
